Freq.	V(feedb)/V(inv)
3.29989407910856e-001	(3.91472052553511e+001dB,9.13476302512415e+001°)
3.30369541036836e-001	(3.91372107803871e+001dB,9.13460793867224e+001°)
3.30750112059275e-001	(3.91272162960770e+001dB,9.13445303033482e+001°)
3.31131121482612e-001	(3.91172217985199e+001dB,9.13429829985559e+001°)
3.31512569811864e-001	(3.91072272923588e+001dB,9.13414374722575e+001°)
3.31894457552631e-001	(3.90972327679272e+001dB,9.13398937209362e+001°)
3.32276785211097e-001	(3.90872382298465e+001dB,9.13383517435533e+001°)
3.32659553294026e-001	(3.90772436841817e+001dB,9.13368115373405e+001°)
3.33042762308768e-001	(3.90672491240500e+001dB,9.13352730994117e+001°)
3.33426412763256e-001	(3.90572545483044e+001dB,9.13337364301149e+001°)
3.33810505166011e-001	(3.90472599673165e+001dB,9.13322015253245e+001°)
3.34195040026136e-001	(3.90372653668919e+001dB,9.13306683846447e+001°)
3.34580017853322e-001	(3.90272707573846e+001dB,9.13291370038785e+001°)
3.34965439157849e-001	(3.90172761318400e+001dB,9.13276073841396e+001°)
3.35351304450582e-001	(3.90072814976840e+001dB,9.13260795198173e+001°)
3.35737614242976e-001	(3.89972868493156e+001dB,9.13245534111421e+001°)
3.36124369047075e-001	(3.89872921912656e+001dB,9.13230290561683e+001°)
3.36511569375512e-001	(3.89772975150562e+001dB,9.13215064531134e+001°)
3.36899215741512e-001	(3.89673028353104e+001dB,9.13199855978150e+001°)
3.37287308658891e-001	(3.89573081405689e+001dB,9.13184664879598e+001°)
3.37675848642054e-001	(3.89473134280121e+001dB,9.13169491261866e+001°)
3.38064836206003e-001	(3.89373187050876e+001dB,9.13154335069380e+001°)
3.38454271866331e-001	(3.89273239791666e+001dB,9.13139196279329e+001°)
3.38844156139225e-001	(3.89173292328244e+001dB,9.13124074885117e+001°)
3.39234489541465e-001	(3.89073344719552e+001dB,9.13108970874568e+001°)
3.39625272590431e-001	(3.88973397024736e+001dB,9.13093884192862e+001°)
3.40016505804093e-001	(3.88873449244225e+001dB,9.13078814854229e+001°)
3.40408189701023e-001	(3.88773501305200e+001dB,9.13063762832207e+001°)
3.40800324800387e-001	(3.88673553221724e+001dB,9.13048728089675e+001°)
3.41192911621951e-001	(3.88573605038524e+001dB,9.13033710633365e+001°)
3.41585950686078e-001	(3.88473656740316e+001dB,9.13018710420826e+001°)
3.41979442513731e-001	(3.88373708342030e+001dB,9.13003727441334e+001°)
3.42373387626475e-001	(3.88273759842652e+001dB,9.12988761667786e+001°)
3.42767786546473e-001	(3.88173811152843e+001dB,9.12973813098240e+001°)
3.43162639796491e-001	(3.88073862390431e+001dB,9.12958881690261e+001°)
3.43557947899897e-001	(3.87973913480183e+001dB,9.12943967457434e+001°)
3.43953711380662e-001	(3.87873964510386e+001dB,9.12929070321284e+001°)
3.44349930763361e-001	(3.87774015390464e+001dB,9.12914190330711e+001°)
3.44746606573172e-001	(3.87674066148559e+001dB,9.12899327415384e+001°)
3.45143739335879e-001	(3.87574116843150e+001dB,9.12884481576945e+001°)
3.45541329577871e-001	(3.87474167338151e+001dB,9.12869652808678e+001°)
3.45939377826145e-001	(3.87374217780829e+001dB,9.12854841058338e+001°)
3.46337884608302e-001	(3.87274268094767e+001dB,9.12840046328157e+001°)
3.46736850452555e-001	(3.87174318277617e+001dB,9.12825268605926e+001°)
3.47136275887721e-001	(3.87074368327000e+001dB,9.12810507851292e+001°)
3.47536161443229e-001	(3.86974418285656e+001dB,9.12795764063322e+001°)
3.47936507649117e-001	(3.86874468120793e+001dB,9.12781037199214e+001°)
3.48337315036035e-001	(3.86774517799307e+001dB,9.12766327265415e+001°)
3.48738584135242e-001	(3.86674567424168e+001dB,9.12751634229556e+001°)
3.49140315478609e-001	(3.86574616992238e+001dB,9.12736958065126e+001°)
3.49542509598623e-001	(3.86474666319237e+001dB,9.12722298753144e+001°)
3.49945167028381e-001	(3.86374715628284e+001dB,9.12707656301752e+001°)
3.50348288301594e-001	(3.86274764749466e+001dB,9.12693030657932e+001°)
3.50751873952592e-001	(3.86174813754763e+001dB,9.12678421823342e+001°)
3.51155924516314e-001	(3.86074862716132e+001dB,9.12663829780680e+001°)
3.51560440528322e-001	(3.85974911538739e+001dB,9.12649254486596e+001°)
3.51965422524789e-001	(3.85874960233533e+001dB,9.12634695938236e+001°)
3.52370871042511e-001	(3.85775008765752e+001dB,9.12620154126589e+001°)
3.52776786618898e-001	(3.85675057282997e+001dB,9.12605629009486e+001°)
3.53183169791981e-001	(3.85575105720411e+001dB,9.12591120575445e+001°)
3.53590021100411e-001	(3.85475153950734e+001dB,9.12576628815216e+001°)
3.53997341083459e-001	(3.85375202045394e+001dB,9.12562153721968e+001°)
3.54405130281017e-001	(3.85275250136884e+001dB,9.12547695226076e+001°)
3.54813389233599e-001	(3.85175298052032e+001dB,9.12533253355547e+001°)
3.55222118482344e-001	(3.85075345846280e+001dB,9.12518828092280e+001°)
3.55631318569009e-001	(3.84975393606251e+001dB,9.12504419378590e+001°)
3.56040990035981e-001	(3.84875441157545e+001dB,9.12490027225766e+001°)
3.56451133426268e-001	(3.84775488678650e+001dB,9.12475651606576e+001°)
3.56861749283505e-001	(3.84675536055999e+001dB,9.12461292497459e+001°)
3.57272838151953e-001	(3.84575583314129e+001dB,9.12446949892741e+001°)
3.57684400576500e-001	(3.84475630477524e+001dB,9.12432623760998e+001°)
3.58096437102660e-001	(3.84375677539928e+001dB,9.12418314094048e+001°)
3.58508948276579e-001	(3.84275724509796e+001dB,9.12404020852453e+001°)
3.58921934645030e-001	(3.84175771303433e+001dB,9.12389744044878e+001°)
3.59335396755414e-001	(3.84075818022124e+001dB,9.12375483637146e+001°)
3.59749335155767e-001	(3.83975864658886e+001dB,9.12361239613483e+001°)
3.60163750394752e-001	(3.83875911175072e+001dB,9.12347011949399e+001°)
3.60578643021667e-001	(3.83775957595084e+001dB,9.12332800624046e+001°)
3.60994013586441e-001	(3.83676003864075e+001dB,9.12318605637009e+001°)
3.61409862639638e-001	(3.83576050052395e+001dB,9.12304426960223e+001°)
3.61826190732455e-001	(3.83476096151988e+001dB,9.12290264566719e+001°)
3.62242998416724e-001	(3.83376142124115e+001dB,9.12276118433607e+001°)
3.62660286244913e-001	(3.83276188053893e+001dB,9.12261988558731e+001°)
3.63078054770126e-001	(3.83176233807965e+001dB,9.12247874922212e+001°)
3.63496304546106e-001	(3.83076279456138e+001dB,9.12233777497663e+001°)
3.63915036127232e-001	(3.82976325021234e+001dB,9.12219696265049e+001°)
3.64334250068522e-001	(3.82876370478415e+001dB,9.12205631223678e+001°)
3.64753946925633e-001	(3.82776415803276e+001dB,9.12191582336844e+001°)
3.65174127254863e-001	(3.82676461096644e+001dB,9.12177549565998e+001°)
3.65594791613150e-001	(3.82576506144429e+001dB,9.12163532952422e+001°)
3.66015940558075e-001	(3.82476551220969e+001dB,9.12149532426135e+001°)
3.66437574647859e-001	(3.82376596159177e+001dB,9.12135547972284e+001°)
3.66859694441367e-001	(3.82276640996107e+001dB,9.12121579595891e+001°)
3.67282300498110e-001	(3.82176685690517e+001dB,9.12107627270310e+001°)
3.67705393378240e-001	(3.82076730359299e+001dB,9.12093690966052e+001°)
3.68128973642557e-001	(3.81976774848927e+001dB,9.12079770684441e+001°)
3.68553041852505e-001	(3.81876819308031e+001dB,9.12065866387692e+001°)
3.68977598570176e-001	(3.81776863694344e+001dB,9.12051978054437e+001°)
3.69402644358309e-001	(3.81676907885744e+001dB,9.12038105683922e+001°)
3.69828179780292e-001	(3.81576951982321e+001dB,9.12024249260574e+001°)
3.70254205400161e-001	(3.81476995989297e+001dB,9.12010408748873e+001°)
3.70680721782602e-001	(3.81377039895426e+001dB,9.11996584141582e+001°)
3.71107729492952e-001	(3.81277083705263e+001dB,9.11982775412447e+001°)
3.71535229097199e-001	(3.81177127439419e+001dB,9.11968982549230e+001°)
3.71963221161982e-001	(3.81077171005774e+001dB,9.11955205538360e+001°)
3.72391706254595e-001	(3.80977214552989e+001dB,9.11941444339344e+001°)
3.72820684942983e-001	(3.80877257956780e+001dB,9.11927698962337e+001°)
3.73250157795747e-001	(3.80777301269049e+001dB,9.11913969379571e+001°)
3.73680125382142e-001	(3.80677344445097e+001dB,9.11900255569593e+001°)
3.74110588272080e-001	(3.80577387585629e+001dB,9.11886557500686e+001°)
3.74541547036127e-001	(3.80477430612996e+001dB,9.11872875175221e+001°)
3.74973002245510e-001	(3.80377473498398e+001dB,9.11859208575296e+001°)
3.75404954472111e-001	(3.80277516341780e+001dB,9.11845557675023e+001°)
3.75837404288471e-001	(3.80177559000469e+001dB,9.11831922461360e+001°)
3.76270352267792e-001	(3.80077601672339e+001dB,9.11818302914651e+001°)
3.76703798983936e-001	(3.79977644180774e+001dB,9.11804699005544e+001°)
3.77137745011424e-001	(3.79877686593900e+001dB,9.11791110728175e+001°)
3.77572190925443e-001	(3.79777728864986e+001dB,9.11777538061688e+001°)
3.78007137301838e-001	(3.79677771126685e+001dB,9.11763980987492e+001°)
3.78442584717120e-001	(3.79577813283406e+001dB,9.11750439484046e+001°)
3.78878533748464e-001	(3.79477855304462e+001dB,9.11736913550985e+001°)
3.79314984973709e-001	(3.79377897273512e+001dB,9.11723403145152e+001°)
3.79751938971360e-001	(3.79277939077216e+001dB,9.11709908276701e+001°)
3.80189396320588e-001	(3.79177980799340e+001dB,9.11696428905242e+001°)
3.80627357601233e-001	(3.79078022523484e+001dB,9.11682965000225e+001°)
3.81065823393800e-001	(3.78978064036826e+001dB,9.11669516587660e+001°)
3.81504794279466e-001	(3.78878105505389e+001dB,9.11656083618579e+001°)
3.81944270840074e-001	(3.78778146864019e+001dB,9.11642666084910e+001°)
3.82384253658140e-001	(3.78678188129896e+001dB,9.11629263963809e+001°)
3.82824743316850e-001	(3.78578229270729e+001dB,9.11615877238776e+001°)
3.83265740400062e-001	(3.78478270336565e+001dB,9.11602505895600e+001°)
3.83707245492306e-001	(3.78378311393999e+001dB,9.11589149900509e+001°)
3.84149259178787e-001	(3.78278352261112e+001dB,9.11575809266331e+001°)
3.84591782045381e-001	(3.78178393037101e+001dB,9.11562483957693e+001°)
3.85034814678643e-001	(3.78078433722115e+001dB,9.11549173962504e+001°)
3.85478357665800e-001	(3.77978474382437e+001dB,9.11535879242364e+001°)
3.85922411594757e-001	(3.77878514900854e+001dB,9.11522599806981e+001°)
3.86366977054097e-001	(3.77778555293650e+001dB,9.11509335623995e+001°)
3.86812054633080e-001	(3.77678595627112e+001dB,9.11496086674753e+001°)
3.87257644921645e-001	(3.77578635866303e+001dB,9.11482852957091e+001°)
3.87703748510411e-001	(3.77478676044341e+001dB,9.11469634445920e+001°)
3.88150365990676e-001	(3.77378716042558e+001dB,9.11456431118480e+001°)
3.88597497954422e-001	(3.77278755993555e+001dB,9.11443242959986e+001°)
3.89045144994309e-001	(3.77178795879312e+001dB,9.11430069951111e+001°)
3.89493307703683e-001	(3.77078835664309e+001dB,9.11416912067491e+001°)
3.89941986676572e-001	(3.76978875347313e+001dB,9.11403769314767e+001°)
3.90391182507688e-001	(3.76878914976578e+001dB,9.11390641646500e+001°)
3.90840895792430e-001	(3.76778954431935e+001dB,9.11377529076348e+001°)
3.91291127126881e-001	(3.76678993829198e+001dB,9.11364431558836e+001°)
3.91741877107812e-001	(3.76579033115590e+001dB,9.11351349105223e+001°)
3.92193146332679e-001	(3.76479072373102e+001dB,9.11338281670400e+001°)
3.92644935399628e-001	(3.76379111565030e+001dB,9.11325229238404e+001°)
3.93097244907496e-001	(3.76279150604105e+001dB,9.11312191813637e+001°)
3.93550075455806e-001	(3.76179189588778e+001dB,9.11299169361869e+001°)
3.94003427644774e-001	(3.76079228414267e+001dB,9.11286161882173e+001°)
3.94457302075307e-001	(3.75979267161838e+001dB,9.11273169345470e+001°)
3.94911699349004e-001	(3.75879305879473e+001dB,9.11260191723306e+001°)
3.95366620068157e-001	(3.75779344444128e+001dB,9.11247229026695e+001°)
3.95822064835752e-001	(3.75679382988529e+001dB,9.11234281197910e+001°)
3.96278034255468e-001	(3.75579421406430e+001dB,9.11221348269917e+001°)
3.96734528931684e-001	(3.75479459779129e+001dB,9.11208430183988e+001°)
3.97191549469469e-001	(3.75379497982659e+001dB,9.11195526957136e+001°)
3.97649096474595e-001	(3.75279536235627e+001dB,9.11182638526422e+001°)
3.98107170553526e-001	(3.75179574206852e+001dB,9.11169764931372e+001°)
3.98565772313430e-001	(3.75079612252706e+001dB,9.11156906112041e+001°)
3.99024902362171e-001	(3.74979650144992e+001dB,9.11144062067512e+001°)
3.99484561308315e-001	(3.74879687964656e+001dB,9.11131232778037e+001°)
3.99944749761127e-001	(3.74779725637382e+001dB,9.11118418234641e+001°)
4.00405468330576e-001	(3.74679763296121e+001dB,9.11105618410414e+001°)
4.00866717627332e-001	(3.74579800831545e+001dB,9.11092833293124e+001°)
4.01328498262771e-001	(3.74479838342111e+001dB,9.11080062852588e+001°)
4.01790810848970e-001	(3.74379875648414e+001dB,9.11067307102736e+001°)
4.02253655998712e-001	(3.74279912953000e+001dB,9.11054565992393e+001°)
4.02717034325489e-001	(3.74179950180262e+001dB,9.11041839530644e+001°)
4.03180946443495e-001	(3.74079987323764e+001dB,9.11029127677967e+001°)
4.03645392967635e-001	(3.73980024412216e+001dB,9.11016430429617e+001°)
4.04110374513520e-001	(3.73880061334137e+001dB,9.11003747782154e+001°)
4.04575891697473e-001	(3.73780098152574e+001dB,9.10991079707904e+001°)
4.05041945136523e-001	(3.73680134965671e+001dB,9.10978426172672e+001°)
4.05508535448414e-001	(3.73580171643781e+001dB,9.10965787183414e+001°)
4.05975663251599e-001	(3.73480208197132e+001dB,9.10953162718267e+001°)
4.06443329165243e-001	(3.73380244793707e+001dB,9.10940552746017e+001°)
4.06911533809227e-001	(3.73280281215518e+001dB,9.10927957267605e+001°)
4.07380277804143e-001	(3.73180317577716e+001dB,9.10915376257921e+001°)
4.07849561771300e-001	(3.73080353819774e+001dB,9.10902809711938e+001°)
4.08319386332723e-001	(3.72980390056966e+001dB,9.10890257589485e+001°)
4.08789752111150e-001	(3.72880426175293e+001dB,9.10877719887983e+001°)
4.09260659730042e-001	(3.72780462183989e+001dB,9.10865196601850e+001°)
4.09732109813572e-001	(3.72680498145715e+001dB,9.10852687689416e+001°)
4.10204102986638e-001	(3.72580533980307e+001dB,9.10840193164784e+001°)
4.10676639874853e-001	(3.72480569750316e+001dB,9.10827712989376e+001°)
4.11149721104553e-001	(3.72380605411041e+001dB,9.10815247146733e+001°)
4.11623347302796e-001	(3.72280641095594e+001dB,9.10802795618138e+001°)
4.12097519097361e-001	(3.72180676616953e+001dB,9.10790358417190e+001°)
4.12572237116751e-001	(3.72080712090101e+001dB,9.10777935482809e+001°)
4.13047501990193e-001	(3.71980747452006e+001dB,9.10765526830900e+001°)
4.13523314347637e-001	(3.71880782746615e+001dB,9.10753132436270e+001°)
4.13999674819762e-001	(3.71780817892037e+001dB,9.10740752285252e+001°)
4.14476584037970e-001	(3.71680853129006e+001dB,9.10728386336950e+001°)
4.14954042634394e-001	(3.71580888125010e+001dB,9.10716034615544e+001°)
4.15432051241893e-001	(3.71480923048292e+001dB,9.10703697090340e+001°)
4.15910610494054e-001	(3.71380957942329e+001dB,9.10691373727368e+001°)
4.16389721025196e-001	(3.71280992742887e+001dB,9.10679064522330e+001°)
4.16869383470367e-001	(3.71181027492751e+001dB,9.10666769461110e+001°)
4.17349598465349e-001	(3.71081062126598e+001dB,9.10654488527761e+001°)
4.17830366646654e-001	(3.70981096723706e+001dB,9.10642221693907e+001°)
4.18311688651527e-001	(3.70881131128088e+001dB,9.10629968970876e+001°)
4.18793565117950e-001	(3.70781165599119e+001dB,9.10617730303896e+001°)
4.19275996684637e-001	(3.70681199926217e+001dB,9.10605505697347e+001°)
4.19758983991040e-001	(3.70581234187988e+001dB,9.10593295147960e+001°)
4.20242527677344e-001	(3.70481268336181e+001dB,9.10581098628462e+001°)
4.20726628384476e-001	(3.70381302449271e+001dB,9.10568916112615e+001°)
4.21211286754099e-001	(3.70281336405564e+001dB,9.10556747605790e+001°)
4.21696503428615e-001	(3.70181370338303e+001dB,9.10544593068958e+001°)
4.22182279051166e-001	(3.70081404180068e+001dB,9.10532452500333e+001°)
4.22668614265635e-001	(3.69981438045918e+001dB,9.10520325864443e+001°)
4.23155509716649e-001	(3.69881471684911e+001dB,9.10508213184912e+001°)
4.23642966049574e-001	(3.69781505321989e+001dB,9.10496114406788e+001°)
4.24130983910521e-001	(3.69681538925162e+001dB,9.10484029517154e+001°)
4.24619563946346e-001	(3.69581572316041e+001dB,9.10471958537584e+001°)
4.25108706804648e-001	(3.69481605755889e+001dB,9.10459901409776e+001°)
4.25598413133776e-001	(3.69381639010722e+001dB,9.10447858146300e+001°)
4.26088683582821e-001	(3.69281672286906e+001dB,9.10435828706315e+001°)
4.26579518801626e-001	(3.69181705422991e+001dB,9.10423813089208e+001°)
4.27070919440779e-001	(3.69081738515204e+001dB,9.10411811276410e+001°)
4.27562886151619e-001	(3.68981771567358e+001dB,9.10399823241145e+001°)
4.28055419586237e-001	(3.68881804435669e+001dB,9.10387849008397e+001°)
4.28548520397473e-001	(3.68781837345445e+001dB,9.10375888503299e+001°)
4.29042189238919e-001	(3.68681870152248e+001dB,9.10363941748430e+001°)
4.29536426764921e-001	(3.68581902803492e+001dB,9.10352008724494e+001°)
4.30031233630578e-001	(3.68481935469368e+001dB,9.10340089404486e+001°)
4.30526610491744e-001	(3.68381967948564e+001dB,9.10328183788207e+001°)
4.31022558005029e-001	(3.68282000485711e+001dB,9.10316291831614e+001°)
4.31519076827799e-001	(3.68182032953600e+001dB,9.10304413542402e+001°)
4.32016167618176e-001	(3.68082065223798e+001dB,9.10292548910711e+001°)
4.32513831035042e-001	(3.67982097560177e+001dB,9.10280697895299e+001°)
4.33012067738038e-001	(3.67882129703523e+001dB,9.10268860514774e+001°)
4.33510878387563e-001	(3.67782161805417e+001dB,9.10257036715590e+001°)
4.34010263644778e-001	(3.67682193849320e+001dB,9.10245226502483e+001°)
4.34510224171606e-001	(3.67582225836737e+001dB,9.10233429868120e+001°)
4.35010760630731e-001	(3.67482257675788e+001dB,9.10221646783050e+001°)
4.35511873685603e-001	(3.67382289442841e+001dB,9.10209877230535e+001°)
4.36013564000433e-001	(3.67282321290270e+001dB,9.10198121188644e+001°)
4.36515832240200e-001	(3.67182352936690e+001dB,9.10186378666721e+001°)
4.37018679070648e-001	(3.67082384514470e+001dB,9.10174649638736e+001°)
4.37522105158287e-001	(3.66982415987500e+001dB,9.10162934078852e+001°)
4.38026111170395e-001	(3.66882447507721e+001dB,9.10151231977823e+001°)
4.38530697775020e-001	(3.66782478848471e+001dB,9.10139543329497e+001°)
4.39035865640979e-001	(3.66682510161858e+001dB,9.10127868094839e+001°)
4.39541615437859e-001	(3.66582541429253e+001dB,9.10116206276024e+001°)
4.40047947836019e-001	(3.66482572593857e+001dB,9.10104557865741e+001°)
4.40554863506588e-001	(3.66382603674906e+001dB,9.10092922835789e+001°)
4.41062363121472e-001	(3.66282634671898e+001dB,9.10081301165784e+001°)
4.41570447353347e-001	(3.66182665584634e+001dB,9.10069692850812e+001°)
4.42079116875668e-001	(3.66082696508038e+001dB,9.10058097868774e+001°)
4.42588372362662e-001	(3.65982727327396e+001dB,9.10046516209859e+001°)
4.43098214489334e-001	(3.65882758060851e+001dB,9.10034947860320e+001°)
4.43608643931468e-001	(3.65782788726649e+001dB,9.10023392792332e+001°)
4.44119661365624e-001	(3.65682819304509e+001dB,9.10011851003982e+001°)
4.44631267469144e-001	(3.65582849831307e+001dB,9.10000322482551e+001°)
4.45143462920148e-001	(3.65482880287111e+001dB,9.09988807191974e+001°)
4.45656248397539e-001	(3.65382910689458e+001dB,9.09977305143061e+001°)
4.46169624581000e-001	(3.65282940920786e+001dB,9.09965816302330e+001°)
4.46683592150999e-001	(3.65182971191703e+001dB,9.09954340657999e+001°)
4.47198151788786e-001	(3.65083001384604e+001dB,9.09942878187962e+001°)
4.47713304176398e-001	(3.64983031535716e+001dB,9.09931428905950e+001°)
4.48229049996656e-001	(3.64883061507606e+001dB,9.09919992773585e+001°)
4.48745389933168e-001	(3.64783091549501e+001dB,9.09908569761792e+001°)
4.49262324670329e-001	(3.64683121368132e+001dB,9.09897159899315e+001°)
4.49779854893324e-001	(3.64583151232358e+001dB,9.09885763118392e+001°)
4.50297981288125e-001	(3.64483181022640e+001dB,9.09874379447404e+001°)
4.50816704541496e-001	(3.64383210716795e+001dB,9.09863008849281e+001°)
4.51336025340992e-001	(3.64283240369991e+001dB,9.09851651307919e+001°)
4.51855944374959e-001	(3.64183269881344e+001dB,9.09840306830751e+001°)
4.52376462332536e-001	(3.64083299344550e+001dB,9.09828975372619e+001°)
4.52897579903657e-001	(3.63983328854516e+001dB,9.09817656928411e+001°)
4.53419297779051e-001	(3.63883358093562e+001dB,9.09806351519159e+001°)
4.53941616650240e-001	(3.63783387410539e+001dB,9.09795059064041e+001°)
4.54464537209545e-001	(3.63683416684327e+001dB,9.09783779585677e+001°)
4.54988060150085e-001	(3.63583445791984e+001dB,9.09772513074093e+001°)
4.55512186165776e-001	(3.63483474886661e+001dB,9.09761259508336e+001°)
4.56036915951333e-001	(3.63383503904769e+001dB,9.09750018867225e+001°)
4.56562250202273e-001	(3.63283532861401e+001dB,9.09738791126517e+001°)
4.57088189614912e-001	(3.63183561751386e+001dB,9.09727576300593e+001°)
4.57614734886371e-001	(3.63083590510502e+001dB,9.09716374357316e+001°)
4.58141886714571e-001	(3.62983619251997e+001dB,9.09705185276947e+001°)
4.58669645798239e-001	(3.62883648010470e+001dB,9.09694009048396e+001°)
4.59198012836906e-001	(3.62783676582176e+001dB,9.09682845670566e+001°)
4.59726988530910e-001	(3.62683705159485e+001dB,9.09671695110079e+001°)
4.60256573581393e-001	(3.62583733717237e+001dB,9.09660557349483e+001°)
4.60786768690309e-001	(3.62483762089948e+001dB,9.09649432405052e+001°)
4.61317574560417e-001	(3.62383790430546e+001dB,9.09638320232760e+001°)
4.61848991895287e-001	(3.62283818693127e+001dB,9.09627220822787e+001°)
4.62381021399298e-001	(3.62183846951041e+001dB,9.09616134162091e+001°)
4.62913663777643e-001	(3.62083875097832e+001dB,9.09605060240855e+001°)
4.63446919736326e-001	(3.61983903166492e+001dB,9.09593999039685e+001°)
4.63980789982164e-001	(3.61883931230140e+001dB,9.09582950546928e+001°)
4.64515275222787e-001	(3.61783959201756e+001dB,9.09571914745677e+001°)
4.65050376166644e-001	(3.61683987073706e+001dB,9.09560891624386e+001°)
4.65586093522997e-001	(3.61584014919277e+001dB,9.09549881160349e+001°)
4.66122428001925e-001	(3.61484042690312e+001dB,9.09538883348061e+001°)
4.66659380314327e-001	(3.61384070439865e+001dB,9.09527898176970e+001°)
4.67196951171919e-001	(3.61284098139570e+001dB,9.09516925611858e+001°)
4.67735141287237e-001	(3.61184125599869e+001dB,9.09505965670328e+001°)
4.68273951373639e-001	(3.61084153196304e+001dB,9.09495018303618e+001°)
4.68813382145304e-001	(3.60984180677757e+001dB,9.09484083523049e+001°)
4.69353434317234e-001	(3.60884208056058e+001dB,9.09473161298351e+001°)
4.69894108605254e-001	(3.60784235362842e+001dB,9.09462251630258e+001°)
4.70435405726015e-001	(3.60684262711112e+001dB,9.09451354470646e+001°)
4.70977326396992e-001	(3.60584289848004e+001dB,9.09440469855012e+001°)
4.71519871336487e-001	(3.60484317028775e+001dB,9.09429597725518e+001°)
4.72063041263630e-001	(3.60384344019919e+001dB,9.09418738106632e+001°)
4.72606836898378e-001	(3.60284371117784e+001dB,9.09407890941895e+001°)
4.73151258961520e-001	(3.60184397986100e+001dB,9.09397056260089e+001°)
4.73696308174672e-001	(3.60084425003387e+001dB,9.09386234003843e+001°)
4.74241985260284e-001	(3.59984451770938e+001dB,9.09375424193344e+001°)
4.74788290941637e-001	(3.59884478565114e+001dB,9.09364626786016e+001°)
4.75335225942845e-001	(3.59784505252767e+001dB,9.09353841800296e+001°)
4.75882790988857e-001	(3.59684531946395e+001dB,9.09343069198197e+001°)
4.76430986805455e-001	(3.59584558532748e+001dB,9.09332308959432e+001°)
4.76979814119261e-001	(3.59484585083390e+001dB,9.09321561090252e+001°)
4.77529273657731e-001	(3.59384611504461e+001dB,9.09310825574067e+001°)
4.78079366149159e-001	(3.59284637888208e+001dB,9.09300102388989e+001°)
4.78630092322678e-001	(3.59184664223175e+001dB,9.09289391513311e+001°)
4.79181452908264e-001	(3.59084690560209e+001dB,9.09278692944047e+001°)
4.79733448636729e-001	(3.58984716701002e+001dB,9.09268006678961e+001°)
4.80286080239731e-001	(3.58884742861636e+001dB,9.09257332671258e+001°)
4.80839348449769e-001	(3.58784769009668e+001dB,9.09246670932593e+001°)
4.81393254000185e-001	(3.58684795029031e+001dB,9.09236021444722e+001°)
4.81947797625168e-001	(3.58584821073801e+001dB,9.09225384188239e+001°)
4.82502980059750e-001	(3.58484846923328e+001dB,9.09214759153300e+001°)
4.83058802039813e-001	(3.58384872835909e+001dB,9.09204146313270e+001°)
4.83615264302084e-001	(3.58284898610797e+001dB,9.09193545679291e+001°)
4.84172367584140e-001	(3.58184924360461e+001dB,9.09182957216124e+001°)
4.84730112624407e-001	(3.58084949987794e+001dB,9.09172380914723e+001°)
4.85288500162162e-001	(3.57984975647461e+001dB,9.09161816763018e+001°)
4.85847530937533e-001	(3.57885001199930e+001dB,9.09151264745137e+001°)
4.86407205691503e-001	(3.57785026715401e+001dB,9.09140724853117e+001°)
4.86967525165904e-001	(3.57685052159254e+001dB,9.09130197070366e+001°)
4.87528490103428e-001	(3.57585077559640e+001dB,9.09119681377733e+001°)
4.88090101247617e-001	(3.57485102902241e+001dB,9.09109177762439e+001°)
4.88652359342875e-001	(3.57385128151842e+001dB,9.09098686218044e+001°)
4.89215265134459e-001	(3.57285153356928e+001dB,9.09088206722497e+001°)
4.89778819368488e-001	(3.57185178566692e+001dB,9.09077739262244e+001°)
4.90343022791937e-001	(3.57085203660268e+001dB,9.09067283830310e+001°)
4.90907876152645e-001	(3.56985228707361e+001dB,9.09056840408293e+001°)
4.91473380199310e-001	(3.56885253693052e+001dB,9.09046408986438e+001°)
4.92039535681493e-001	(3.56785278601577e+001dB,9.09035989541608e+001°)
4.92606343349619e-001	(3.56685303481375e+001dB,9.09025582070106e+001°)
4.93173803954978e-001	(3.56585328295750e+001dB,9.09015186546153e+001°)
4.93741918249724e-001	(3.56485353028514e+001dB,9.09004802976677e+001°)
4.94310686986878e-001	(3.56385377749297e+001dB,9.08994431317739e+001°)
4.94880110920328e-001	(3.56285402420399e+001dB,9.08984071584682e+001°)
4.95450190804832e-001	(3.56185427025408e+001dB,9.08973723750766e+001°)
4.96020927396017e-001	(3.56085451505126e+001dB,9.08963387806655e+001°)
4.96592321450379e-001	(3.55985475992683e+001dB,9.08953063729496e+001°)
4.97164373725285e-001	(3.55885500385520e+001dB,9.08942751518374e+001°)
4.97737084978979e-001	(3.55785524709348e+001dB,9.08932451149996e+001°)
4.98310455970572e-001	(3.55685549054660e+001dB,9.08922162609725e+001°)
4.98884487460055e-001	(3.55585573296518e+001dB,9.08911885889313e+001°)
4.99459180208291e-001	(3.55485597503517e+001dB,9.08901620973685e+001°)
5.00034534977021e-001	(3.55385621614579e+001dB,9.08891367851940e+001°)
5.00610552528864e-001	(3.55285645742102e+001dB,9.08881126504150e+001°)
5.01187233627315e-001	(3.55185669758981e+001dB,9.08870896923374e+001°)
5.01764579036752e-001	(3.55085693777558e+001dB,9.08860679091486e+001°)
5.02342589522430e-001	(3.54985717627221e+001dB,9.08850473001038e+001°)
5.02921265850489e-001	(3.54885741484822e+001dB,9.08840278633545e+001°)
