Freq.	V(n012)/V(VI)
2.23357222283049e+003	(-6.28202607814375e+001dB,-4.19100713178068e+000°)
2.23872113856830e+003	(-6.27379965340062e+001dB,-4.20107596034614e+000°)
2.24388192378272e+003	(-6.26557215520522e+001dB,-4.21117186967049e+000°)
2.24905460583574e+003	(-6.25734357833187e+001dB,-4.22129494844031e+000°)
2.25423921215239e+003	(-6.24911391752824e+001dB,-4.23144528575767e+000°)
2.25943577022093e+003	(-6.24088316751522e+001dB,-4.24162297113237e+000°)
2.26464430759302e+003	(-6.23265132298658e+001dB,-4.25182809448986e+000°)
2.26986485188378e+003	(-6.22441837860892e+001dB,-4.26206074617816e+000°)
2.27509743077203e+003	(-6.21618432902155e+001dB,-4.27232101696324e+000°)
2.28034207200037e+003	(-6.20794916883627e+001dB,-4.28260899802746e+000°)
2.28559880337539e+003	(-6.19971289263737e+001dB,-4.29292478099199e+000°)
2.29086765276773e+003	(-6.19147549498129e+001dB,-4.30326845789649e+000°)
2.29614864811232e+003	(-6.18323697039649e+001dB,-4.31364012121436e+000°)
2.30144181740846e+003	(-6.17499731338344e+001dB,-4.32403986385806e+000°)
2.30674718872002e+003	(-6.16675651841425e+001dB,-4.33446777916647e+000°)
2.31206479017555e+003	(-6.15851457993267e+001dB,-4.34492396092875e+000°)
2.31739464996843e+003	(-6.15027149235401e+001dB,-4.35540850337088e+000°)
2.32273679635706e+003	(-6.14202725006463e+001dB,-4.36592150116639e+000°)
2.32809125766496e+003	(-6.13378184742219e+001dB,-4.37646304943592e+000°)
2.33345806228096e+003	(-6.12553527875523e+001dB,-4.38703324374962e+000°)
2.33883723865931e+003	(-6.11728753836299e+001dB,-4.39763218013335e+000°)
2.34422881531987e+003	(-6.10903862051547e+001dB,-4.40825995507294e+000°)
2.34963282084826e+003	(-6.10078851945308e+001dB,-4.41891666550957e+000°)
2.35504928389596e+003	(-6.09253722938648e+001dB,-4.42960240884820e+000°)
2.36047823318053e+003	(-6.08428474449652e+001dB,-4.44031728295943e+000°)
2.36591969748571e+003	(-6.07603105893395e+001dB,-4.45106138618574e+000°)
2.37137370566161e+003	(-6.06777616681924e+001dB,-4.46183481733825e+000°)
2.37684028662483e+003	(-6.05952006224263e+001dB,-4.47263767570438e+000°)
2.38231946935864e+003	(-6.05126273926371e+001dB,-4.48347006104953e+000°)
2.38781128291313e+003	(-6.04300419191126e+001dB,-4.49433207362140e+000°)
2.39331575640534e+003	(-6.03474441418322e+001dB,-4.50522381415008e+000°)
2.39883291901944e+003	(-6.02648340004658e+001dB,-4.51614538385498e+000°)
2.40436280000688e+003	(-6.01822114343688e+001dB,-4.52709688444720e+000°)
2.40990542868654e+003	(-6.00995763825821e+001dB,-4.53807841812828e+000°)
2.41546083444489e+003	(-6.00169287838314e+001dB,-4.54909008760065e+000°)
2.42102904673613e+003	(-5.99342685765243e+001dB,-4.56013199606593e+000°)
2.42661009508236e+003	(-5.98515956987484e+001dB,-4.57120424723117e+000°)
2.43220400907376e+003	(-5.97689100882690e+001dB,-4.58230694530849e+000°)
2.43781081836870e+003	(-5.96862116825290e+001dB,-4.59344019501983e+000°)
2.44343055269392e+003	(-5.96035004186454e+001dB,-4.60460410160369e+000°)
2.44906324184469e+003	(-5.95207762334076e+001dB,-4.61579877081626e+000°)
2.45470891568498e+003	(-5.94380390632772e+001dB,-4.62702430893396e+000°)
2.46036760414758e+003	(-5.93552888443832e+001dB,-4.63828082275493e+000°)
2.46603933723429e+003	(-5.92725255125231e+001dB,-4.64956841960938e+000°)
2.47172414501608e+003	(-5.91897490031589e+001dB,-4.66088720735652e+000°)
2.47742205763323e+003	(-5.91069592514162e+001dB,-4.67223729439135e+000°)
2.48313310529552e+003	(-5.90241561920814e+001dB,-4.68361878964582e+000°)
2.48885731828234e+003	(-5.89413397596008e+001dB,-4.69503180259791e+000°)
2.49459472694290e+003	(-5.88585098880783e+001dB,-4.70647644326802e+000°)
2.50034536169638e+003	(-5.87756665112725e+001dB,-4.71795282222542e+000°)
2.50610925303206e+003	(-5.86928095625964e+001dB,-4.72946105059661e+000°)
2.51188643150953e+003	(-5.86099389751135e+001dB,-4.74100124006188e+000°)
2.51767692775880e+003	(-5.85270546815380e+001dB,-4.75257350286360e+000°)
2.52348077248052e+003	(-5.84441566142302e+001dB,-4.76417795180772e+000°)
2.52929799644609e+003	(-5.83612447051966e+001dB,-4.77581470026969e+000°)
2.53512863049785e+003	(-5.82783188860863e+001dB,-4.78748386219742e+000°)
2.54097270554925e+003	(-5.81953790881902e+001dB,-4.79918555211493e+000°)
2.54683025258499e+003	(-5.81124252424389e+001dB,-4.81091988512352e+000°)
2.55270130266119e+003	(-5.80294572793982e+001dB,-4.82268697691390e+000°)
2.55858588690559e+003	(-5.79464751292701e+001dB,-4.83448694375961e+000°)
2.56448403651766e+003	(-5.78634787218903e+001dB,-4.84631990253099e+000°)
2.57039578276881e+003	(-5.77804679867233e+001dB,-4.85818597069091e+000°)
2.57632115700252e+003	(-5.76974428528632e+001dB,-4.87008526630565e+000°)
2.58226019063454e+003	(-5.76144032490299e+001dB,-4.88201790804173e+000°)
2.58821291515303e+003	(-5.75313491035681e+001dB,-4.89398401518037e+000°)
2.59417936211876e+003	(-5.74482803444431e+001dB,-4.90598370760930e+000°)
2.60015956316521e+003	(-5.73651968992422e+001dB,-4.91801710583815e+000°)
2.60615354999884e+003	(-5.72820986951676e+001dB,-4.93008433099539e+000°)
2.61216135439915e+003	(-5.71989856590384e+001dB,-4.94218550483585e+000°)
2.61818300821893e+003	(-5.71158577172866e+001dB,-4.95432074974475e+000°)
2.62421854338438e+003	(-5.70327147959539e+001dB,-4.96649018874025e+000°)
2.63026799189532e+003	(-5.69495568206910e+001dB,-4.97869394548258e+000°)
2.63633138582532e+003	(-5.68663837167551e+001dB,-4.99093214427152e+000°)
2.64240875732189e+003	(-5.67831954090066e+001dB,-5.00320491005779e+000°)
2.64850013860664e+003	(-5.66999918219077e+001dB,-5.01551236844225e+000°)
2.65460556197548e+003	(-5.66167728795189e+001dB,-5.02785464568430e+000°)
2.66072505979875e+003	(-5.65335385054985e+001dB,-5.04023186870288e+000°)
2.66685866452142e+003	(-5.64502886230986e+001dB,-5.05264416508677e+000°)
2.67300640866325e+003	(-5.63670231551624e+001dB,-5.06509166309157e+000°)
2.67916832481897e+003	(-5.62837420241241e+001dB,-5.07757449165120e+000°)
2.68534444565845e+003	(-5.62004451520038e+001dB,-5.09009278037858e+000°)
2.69153480392685e+003	(-5.61171324604062e+001dB,-5.10264665957463e+000°)
2.69773943244486e+003	(-5.60338038705190e+001dB,-5.11523626022606e+000°)
2.70395836410878e+003	(-5.59504593031081e+001dB,-5.12786171401722e+000°)
2.71019163189078e+003	(-5.58670986785180e+001dB,-5.14052315333288e+000°)
2.71643926883902e+003	(-5.57837219166670e+001dB,-5.15322071126298e+000°)
2.72270130807785e+003	(-5.57003289370447e+001dB,-5.16595452160498e+000°)
2.72897778280798e+003	(-5.56169196587117e+001dB,-5.17872471887245e+000°)
2.73526872630665e+003	(-5.55334940002945e+001dB,-5.19153143830307e+000°)
2.74157417192782e+003	(-5.54500518799843e+001dB,-5.20437481585257e+000°)
2.74789415310233e+003	(-5.53665932155333e+001dB,-5.21725498821522e+000°)
2.75422870333810e+003	(-5.52831179242533e+001dB,-5.23017209281328e+000°)
2.76057785622028e+003	(-5.51996259230128e+001dB,-5.24312626781758e+000°)
2.76694164541145e+003	(-5.51161171282332e+001dB,-5.25611765214047e+000°)
2.77332010465178e+003	(-5.50325914558876e+001dB,-5.26914638544684e+000°)
2.77971326775922e+003	(-5.49490488214965e+001dB,-5.28221260816178e+000°)
2.78612116862970e+003	(-5.48654891401270e+001dB,-5.29531646146971e+000°)
2.79254384123727e+003	(-5.47819123263883e+001dB,-5.30845808732606e+000°)
2.79898131963430e+003	(-5.46983182944302e+001dB,-5.32163762845798e+000°)
2.80543363795165e+003	(-5.46147069579391e+001dB,-5.33485522837338e+000°)
2.81190083039887e+003	(-5.45310782301368e+001dB,-5.34811103136737e+000°)
2.81838293126439e+003	(-5.44474320237762e+001dB,-5.36140518252209e+000°)
2.82487997491564e+003	(-5.43637682511384e+001dB,-5.37473782771918e+000°)
2.83139199579931e+003	(-5.42800868240317e+001dB,-5.38810911364207e+000°)
2.83791902844149e+003	(-5.41963876537861e+001dB,-5.40151918778455e+000°)
2.84446110744785e+003	(-5.41126706512529e+001dB,-5.41496819845107e+000°)
2.85101826750384e+003	(-5.40289357267995e+001dB,-5.42845629477072e+000°)
2.85759054337488e+003	(-5.39451827903083e+001dB,-5.44198362669496e+000°)
2.86417796990651e+003	(-5.38614117511733e+001dB,-5.45555034501267e+000°)
2.87078058202462e+003	(-5.37776225182957e+001dB,-5.46915660134770e+000°)
2.87739841473560e+003	(-5.36938150000819e+001dB,-5.48280254816992e+000°)
2.88403150312654e+003	(-5.36099891044419e+001dB,-5.49648833880028e+000°)
2.89067988236540e+003	(-5.35261447387841e+001dB,-5.51021412742262e+000°)
2.89734358770125e+003	(-5.34422818100126e+001dB,-5.52398006907363e+000°)
2.90402265446438e+003	(-5.33584002245243e+001dB,-5.53778631966917e+000°)
2.91071711806653e+003	(-5.32744998882073e+001dB,-5.55163303600043e+000°)
2.91742701400109e+003	(-5.31905807064351e+001dB,-5.56552037574252e+000°)
2.92415237784326e+003	(-5.31066425840655e+001dB,-5.57944849745637e+000°)
2.93089324525025e+003	(-5.30226854254358e+001dB,-5.59341756060510e+000°)
2.93764965196146e+003	(-5.29387091343611e+001dB,-5.60742772555243e+000°)
2.94442163379869e+003	(-5.28547136141302e+001dB,-5.62147915357269e+000°)
2.95120922666631e+003	(-5.27706987675022e+001dB,-5.63557200685771e+000°)
2.95801246655147e+003	(-5.26866644967042e+001dB,-5.64970644852586e+000°)
2.96483138952427e+003	(-5.26026107034265e+001dB,-5.66388264262122e+000°)
2.97166603173795e+003	(-5.25185372888206e+001dB,-5.67810075412961e+000°)
2.97851642942911e+003	(-5.24344441534951e+001dB,-5.69236094898278e+000°)
2.98538261891788e+003	(-5.23503311975124e+001dB,-5.70666339406255e+000°)
2.99226463660811e+003	(-5.22661983203857e+001dB,-5.72100825721231e+000°)
2.99916251898757e+003	(-5.21820454210748e+001dB,-5.73539570724091e+000°)
3.00607630262815e+003	(-5.20978723979834e+001dB,-5.74982591393262e+000°)
3.01300602418604e+003	(-5.20136791489555e+001dB,-5.76429904805406e+000°)
3.01995172040194e+003	(-5.19294655712711e+001dB,-5.77881528135959e+000°)
3.02691342810123e+003	(-5.18452315616438e+001dB,-5.79337478660106e+000°)
3.03389118419419e+003	(-5.17609770162163e+001dB,-5.80797773753610e+000°)
3.04088502567620e+003	(-5.16767018305574e+001dB,-5.82262430893270e+000°)
3.04789498962790e+003	(-5.15924058996580e+001dB,-5.83731467658113e+000°)
3.05492111321543e+003	(-5.15080891179275e+001dB,-5.85204901729714e+000°)
3.06196343369060e+003	(-5.14237513791907e+001dB,-5.86682750893419e+000°)
3.06902198839108e+003	(-5.13393925766833e+001dB,-5.88165033039002e+000°)
3.07609681474063e+003	(-5.12550126030485e+001dB,-5.89651766161278e+000°)
3.08318795024927e+003	(-5.11706113503331e+001dB,-5.91142968361195e+000°)
3.09029543251351e+003	(-5.10861887099841e+001dB,-5.92638657846469e+000°)
3.09741929921650e+003	(-5.10017445728444e+001dB,-5.94138852932571e+000°)
3.10455958812827e+003	(-5.09172788291497e+001dB,-5.95643572043526e+000°)
3.11171633710594e+003	(-5.08327913685233e+001dB,-5.97152833712529e+000°)
3.11888958409385e+003	(-5.07482820799733e+001dB,-5.98666656583209e+000°)
3.12607936712387e+003	(-5.06637508518889e+001dB,-6.00185059410179e+000°)
3.13328572431550e+003	(-5.05791975720352e+001dB,-6.01708061060036e+000°)
3.14050869387613e+003	(-5.04946221275504e+001dB,-6.03235680512137e+000°)
3.14774831410123e+003	(-5.04100244049405e+001dB,-6.04767936859744e+000°)
3.15500462337454e+003	(-5.03254042900775e+001dB,-6.06304849310524e+000°)
3.16227766016829e+003	(-5.02407616681920e+001dB,-6.07846437187828e+000°)
3.16956746304341e+003	(-5.01560964238724e+001dB,-6.09392719931356e+000°)
3.17687407064968e+003	(-5.00714084410585e+001dB,-6.10943717098329e+000°)
3.18419752172604e+003	(-4.99866976030384e+001dB,-6.12499448364095e+000°)
3.19153785510067e+003	(-4.99019637924436e+001dB,-6.14059933523270e+000°)
3.19889510969131e+003	(-4.98172068912458e+001dB,-6.15625192490713e+000°)
3.20626932450538e+003	(-4.97324267807515e+001dB,-6.17195245302454e+000°)
3.21366053864023e+003	(-4.96476233415977e+001dB,-6.18770112116508e+000°)
3.22106879128335e+003	(-4.95627964537487e+001dB,-6.20349813214139e+000°)
3.22849412171255e+003	(-4.94779459964909e+001dB,-6.21934369000606e+000°)
3.23593656929619e+003	(-4.93930718484284e+001dB,-6.23523800006340e+000°)
3.24339617349340e+003	(-4.93081738874783e+001dB,-6.25118126887627e+000°)
3.25087297385425e+003	(-4.92232519908672e+001dB,-6.26717370428136e+000°)
3.25836701002000e+003	(-4.91383060351254e+001dB,-6.28321551539469e+000°)
3.26587832172327e+003	(-4.90533358960829e+001dB,-6.29930691262311e+000°)
3.27340694878829e+003	(-4.89683414488663e+001dB,-6.31544810767906e+000°)
3.28095293113110e+003	(-4.88833225678910e+001dB,-6.33163931358416e+000°)
3.28851630875974e+003	(-4.87982791268595e+001dB,-6.34788074468523e+000°)
3.29609712177449e+003	(-4.87132109987544e+001dB,-6.36417261666041e+000°)
3.30369541036806e+003	(-4.86281180558361e+001dB,-6.38051514653726e+000°)
3.31131121482582e+003	(-4.85430001696357e+001dB,-6.39690855269482e+000°)
3.31894457552601e+003	(-4.84578572109517e+001dB,-6.41335305488096e+000°)
3.32659553293995e+003	(-4.83726890498442e+001dB,-6.42984887422266e+000°)
3.33426412763226e+003	(-4.82874955556310e+001dB,-6.44639623323326e+000°)
3.34195040026105e+003	(-4.82022765968820e+001dB,-6.46299535583177e+000°)
3.34965439157818e+003	(-4.81170320414138e+001dB,-6.47964646734536e+000°)
3.35737614242945e+003	(-4.80317617562857e+001dB,-6.49634979452547e+000°)
3.36511569375481e+003	(-4.79464656077945e+001dB,-6.51310556556196e+000°)
3.37287308658860e+003	(-4.78611434614685e+001dB,-6.52991401009044e+000°)
3.38064836205972e+003	(-4.77757951820633e+001dB,-6.54677535920634e+000°)
3.38844156139193e+003	(-4.76904206335566e+001dB,-6.56368984547744e+000°)
3.39625272590399e+003	(-4.76050196791420e+001dB,-6.58065770295458e+000°)
3.40408189700991e+003	(-4.75195921812253e+001dB,-6.59767916718624e+000°)
3.41192911621919e+003	(-4.74341380014178e+001dB,-6.61475447522766e+000°)
3.41979442513699e+003	(-4.73486570005316e+001dB,-6.63188386565739e+000°)
3.42767786546441e+003	(-4.72631490385744e+001dB,-6.64906757858792e+000°)
3.43557947899865e+003	(-4.71776139747436e+001dB,-6.66630585567645e+000°)
3.44349930763329e+003	(-4.70920516674215e+001dB,-6.68359894014361e+000°)
3.45143739335846e+003	(-4.70064619741687e+001dB,-6.70094707678140e+000°)
3.45939377826112e+003	(-4.69208447517193e+001dB,-6.71835051196592e+000°)
3.46736850452522e+003	(-4.68351998559757e+001dB,-6.73580949367731e+000°)
3.47536161443196e+003	(-4.67495271420023e+001dB,-6.75332427150536e+000°)
3.48337315036002e+003	(-4.66638264640194e+001dB,-6.77089509666953e+000°)
3.49140315478576e+003	(-4.65780976753986e+001dB,-6.78852222202664e+000°)
3.49945167028347e+003	(-4.64923406286560e+001dB,-6.80620590208985e+000°)
3.50751873952558e+003	(-4.64065551754474e+001dB,-6.82394639304279e+000°)
3.51560440528288e+003	(-4.63207411665614e+001dB,-6.84174395274948e+000°)
3.52370871042477e+003	(-4.62348984519134e+001dB,-6.85959884077048e+000°)
3.53183169791947e+003	(-4.61490268805411e+001dB,-6.87751131838085e+000°)
3.53997341083424e+003	(-4.60631263005961e+001dB,-6.89548164857948e+000°)
3.54813389233565e+003	(-4.59771965593410e+001dB,-6.91351009610849e+000°)
3.55631318568975e+003	(-4.58912375031395e+001dB,-6.93159692746438e+000°)
3.56451133426234e+003	(-4.58052489774538e+001dB,-6.94974241091571e+000°)
3.57272838151918e+003	(-4.57192308268356e+001dB,-6.96794681651808e+000°)
3.58096437102626e+003	(-4.56331828949214e+001dB,-6.98621041612864e+000°)
3.58921934644995e+003	(-4.55471050244255e+001dB,-7.00453348342070e+000°)
3.59749335155732e+003	(-4.54609970571342e+001dB,-7.02291629390357e+000°)
3.60578643021632e+003	(-4.53748588338985e+001dB,-7.04135912493280e+000°)
3.61409862639603e+003	(-4.52886901946282e+001dB,-7.05986225573146e+000°)
3.62242998416688e+003	(-4.52024909782854e+001dB,-7.07842596740301e+000°)
3.63078054770091e+003	(-4.51162610228774e+001dB,-7.09705054294895e+000°)
3.63915036127196e+003	(-4.50300001654505e+001dB,-7.11573626728663e+000°)
3.64753946925597e+003	(-4.49437082420830e+001dB,-7.13448342726254e+000°)
3.65594791613114e+003	(-4.48573850878785e+001dB,-7.15329231167150e+000°)
3.66437574647822e+003	(-4.47710305369593e+001dB,-7.17216321127557e+000°)
3.67282300498074e+003	(-4.46846444224592e+001dB,-7.19109641881789e+000°)
3.68128973642520e+003	(-4.45982265765162e+001dB,-7.21009222904195e+000°)
3.68977598570139e+003	(-4.45117768302668e+001dB,-7.22915093870999e+000°)
3.69828179780255e+003	(-4.44252950138373e+001dB,-7.24827284661756e+000°)
3.70680721782565e+003	(-4.43387809563374e+001dB,-7.26745825361537e+000°)
3.71535229097161e+003	(-4.42522344858537e+001dB,-7.28670746262657e+000°)
3.72391706254557e+003	(-4.41656554294407e+001dB,-7.30602077866252e+000°)
3.73250157795709e+003	(-4.40790436131158e+001dB,-7.32539850884497e+000°)
3.74110588272042e+003	(-4.39923988618496e+001dB,-7.34484096242472e+000°)
3.74973002245472e+003	(-4.39057209995601e+001dB,-7.36434845079528e+000°)
3.75837404288433e+003	(-4.38190098491042e+001dB,-7.38392128751936e+000°)
3.76703798983897e+003	(-4.37322652322709e+001dB,-7.40355978834373e+000°)
3.77572190925404e+003	(-4.36454869697730e+001dB,-7.42326427122102e+000°)
3.78442584717082e+003	(-4.35586748812395e+001dB,-7.44303505632725e+000°)
3.79314984973670e+003	(-4.34718287852089e+001dB,-7.46287246608406e+000°)
3.80189396320550e+003	(-4.33849484991190e+001dB,-7.48277682517879e+000°)
3.81065823393761e+003	(-4.32980338393016e+001dB,-7.50274846058380e+000°)
3.81944270840035e+003	(-4.32110846209729e+001dB,-7.52278770157676e+000°)
3.82824743316811e+003	(-4.31241006582257e+001dB,-7.54289487976461e+000°)
3.83707245492267e+003	(-4.30370817640221e+001dB,-7.56307032910271e+000°)
3.84591782045342e+003	(-4.29500277501840e+001dB,-7.58331438591368e+000°)
3.85478357665760e+003	(-4.28629384273857e+001dB,-7.60362738891459e+000°)
3.86366977054057e+003	(-4.27758136051458e+001dB,-7.62400967923372e+000°)
3.87257644921605e+003	(-4.26886530918178e+001dB,-7.64446160043653e+000°)
3.88150365990636e+003	(-4.26014566945826e+001dB,-7.66498349854439e+000°)
3.89045144994268e+003	(-4.25142242194387e+001dB,-7.68557572206043e+000°)
3.89941986676531e+003	(-4.24269554711953e+001dB,-7.70623862199153e+000°)
3.90840895792390e+003	(-4.23396502534622e+001dB,-7.72697255186878e+000°)
3.91741877107771e+003	(-4.22523083686417e+001dB,-7.74777786777499e+000°)
3.92644935399587e+003	(-4.21649296179189e+001dB,-7.76865492836510e+000°)
3.93550075455765e+003	(-4.20775138012539e+001dB,-7.78960409489158e+000°)
3.94457302075266e+003	(-4.19900607173718e+001dB,-7.81062573122792e+000°)
3.95366620068115e+003	(-4.19025701637544e+001dB,-7.83172020389350e+000°)
3.96278034255427e+003	(-4.18150419366301e+001dB,-7.85288788207902e+000°)
3.97191549469428e+003	(-4.17274758309651e+001dB,-7.87412913766840e+000°)
3.98107170553485e+003	(-4.16398716404545e+001dB,-7.89544434526805e+000°)
3.99024902362129e+003	(-4.15522291575117e+001dB,-7.91683388222842e+000°)
3.99944749761085e+003	(-4.14645481732602e+001dB,-7.93829812867402e+000°)
4.00866717627290e+003	(-4.13768284775229e+001dB,-7.95983746752614e+000°)
4.01790810848927e+003	(-4.12890698588126e+001dB,-7.98145228452986e+000°)
4.02717034325446e+003	(-4.12012721043229e+001dB,-8.00314296828233e+000°)
4.03645392967592e+003	(-4.11134349999177e+001dB,-8.02490991025803e+000°)
4.04575891697430e+003	(-4.10255583301208e+001dB,-8.04675350483622e+000°)
4.05508535448371e+003	(-4.09376418781071e+001dB,-8.06867414933045e+000°)
4.06443329165200e+003	(-4.08496854256911e+001dB,-8.09067224401368e+000°)
4.07380277804099e+003	(-4.07616887533177e+001dB,-8.11274819214799e+000°)
4.08319386332679e+003	(-4.06736516400508e+001dB,-8.13490240001392e+000°)
4.09260659729998e+003	(-4.05855738635642e+001dB,-8.15713527693720e+000°)
4.10204102986593e+003	(-4.04974552001295e+001dB,-8.17944723531954e+000°)
4.11149721104509e+003	(-4.04092954246067e+001dB,-8.20183869066802e+000°)
4.12097519097317e+003	(-4.03210943104329e+001dB,-8.22431006162495e+000°)
4.13047501990148e+003	(-4.02328516296115e+001dB,-8.24686176999666e+000°)
4.13999674819717e+003	(-4.01445671527015e+001dB,-8.26949424078668e+000°)
4.14954042634349e+003	(-4.00562406488058e+001dB,-8.29220790222418e+000°)
4.15910610494009e+003	(-3.99678718855613e+001dB,-8.31500318579769e+000°)
4.16869383470322e+003	(-3.98794606291258e+001dB,-8.33788052628327e+000°)
4.17830366646608e+003	(-3.97910066441686e+001dB,-8.36084036178005e+000°)
4.18793565117905e+003	(-3.97025096938580e+001dB,-8.38388313374105e+000°)
4.19758983990994e+003	(-3.96139695398493e+001dB,-8.40700928700597e+000°)
4.20726628384430e+003	(-3.95253859422743e+001dB,-8.43021926983373e+000°)
4.21696503428568e+003	(-3.94367586597284e+001dB,-8.45351353393800e+000°)
4.22668614265589e+003	(-3.93480874492594e+001dB,-8.47689253451889e+000°)
4.23642966049527e+003	(-3.92593720663552e+001dB,-8.50035673029741e+000°)
4.24619563946299e+003	(-3.91706122649319e+001dB,-8.52390658355373e+000°)
4.25598413133729e+003	(-3.90818077973210e+001dB,-8.54754256015635e+000°)
4.26579518801578e+003	(-3.89929584142574e+001dB,-8.57126512960309e+000°)
4.27562886151572e+003	(-3.89040638648673e+001dB,-8.59507476505346e+000°)
4.28548520397425e+003	(-3.88151238966548e+001dB,-8.61897194336707e+000°)
4.29536426764873e+003	(-3.87261382554895e+001dB,-8.64295714513991e+000°)
4.30526610491696e+003	(-3.86371066855944e+001dB,-8.66703085474120e+000°)
4.31519076827751e+003	(-3.85480289295310e+001dB,-8.69119356035154e+000°)
4.32513831034994e+003	(-3.84589047281887e+001dB,-8.71544575400112e+000°)
4.33510878387514e+003	(-3.83697338207694e+001dB,-8.73978793160736e+000°)
4.34510224171557e+003	(-3.82805159447756e+001dB,-8.76422059301655e+000°)
4.35511873685554e+003	(-3.81912508359959e+001dB,-8.78874424203937e+000°)
4.36515832240151e+003	(-3.81019382284920e+001dB,-8.81335938649522e+000°)
4.37522105158237e+003	(-3.80125778545848e+001dB,-8.83806653824890e+000°)
4.38530697774971e+003	(-3.79231694448407e+001dB,-8.86286621325547e+000°)
4.39541615437809e+003	(-3.78337127280572e+001dB,-8.88775893159787e+000°)
4.40554863506538e+003	(-3.77442074312486e+001dB,-8.91274521753150e+000°)
4.41570447353297e+003	(-3.76546532796324e+001dB,-8.93782559952676e+000°)
4.42588372362611e+003	(-3.75650499966142e+001dB,-8.96300061030911e+000°)
4.43608643931417e+003	(-3.74753973037737e+001dB,-8.98827078690718e+000°)
4.44631267469093e+003	(-3.73856949208493e+001dB,-9.01363667069320e+000°)
4.45656248397488e+003	(-3.72959425657237e+001dB,-9.03909880742890e+000°)
4.46683592150948e+003	(-3.72061399544088e+001dB,-9.06465774731119e+000°)
4.47713304176347e+003	(-3.71162868010304e+001dB,-9.09031404501759e+000°)
4.48745389933117e+003	(-3.70263828178128e+001dB,-9.11606825975170e+000°)
4.49779854893272e+003	(-3.69364277150640e+001dB,-9.14192095529049e+000°)
4.50816704541445e+003	(-3.68464212011588e+001dB,-9.16787270003281e+000°)
4.51855944374907e+003	(-3.67563629825242e+001dB,-9.19392406704662e+000°)
4.52897579903605e+003	(-3.66662527636229e+001dB,-9.22007563411657e+000°)
4.53941616650187e+003	(-3.65760902469373e+001dB,-9.24632798379540e+000°)
4.54988060150033e+003	(-3.64858751329530e+001dB,-9.27268170345097e+000°)
4.56036915951280e+003	(-3.63956071201427e+001dB,-9.29913738532021e+000°)
4.57088189614859e+003	(-3.63052859049499e+001dB,-9.32569562655796e+000°)
4.58141886714517e+003	(-3.62149111817709e+001dB,-9.35235702928869e+000°)
4.59198012836852e+003	(-3.61244826429388e+001dB,-9.37912220065928e+000°)
4.60256573581340e+003	(-3.60339999787070e+001dB,-9.40599175289310e+000°)
4.61317574560363e+003	(-3.59434628772302e+001dB,-9.43296630334195e+000°)
4.62381021399244e+003	(-3.58528710245483e+001dB,-9.46004647454223e+000°)
4.63446919736272e+003	(-3.57622241045681e+001dB,-9.48723289426783e+000°)
4.64515275222733e+003	(-3.56715217990460e+001dB,-9.51452619558864e+000°)
4.65586093522942e+003	(-3.55807637875692e+001dB,-9.54192701692453e+000°)
4.66659380314272e+003	(-3.54899497475386e+001dB,-9.56943600210539e+000°)
4.67735141287181e+003	(-3.53990793541488e+001dB,-9.59705380042534e+000°)
4.68813382145248e+003	(-3.53081522803715e+001dB,-9.62478106670568e+000°)
4.69894108605199e+003	(-3.52171681969351e+001dB,-9.65261846134956e+000°)
4.70977326396936e+003	(-3.51261267723067e+001dB,-9.68056665040905e+000°)
4.72063041263574e+003	(-3.50350276726721e+001dB,-9.70862630563686e+000°)
4.73151258961463e+003	(-3.49438705619173e+001dB,-9.73679810455725e+000°)
4.74241985260228e+003	(-3.48526551016084e+001dB,-9.76508273052204e+000°)
4.75335225942788e+003	(-3.47613809509721e+001dB,-9.79348087277967e+000°)
4.76430986805398e+003	(-3.46700477668752e+001dB,-9.82199322653265e+000°)
4.77529273657674e+003	(-3.45786552038052e+001dB,-9.85062049300814e+000°)
4.78630092322621e+003	(-3.44872029138492e+001dB,-9.87936337952282e+000°)
4.79733448636672e+003	(-3.43956905466735e+001dB,-9.90822259954708e+000°)
4.80839348449711e+003	(-3.43041177495031e+001dB,-9.93719887277660e+000°)
4.81947797625110e+003	(-3.42124841670999e+001dB,-9.96629292519713e+000°)
4.83058802039755e+003	(-3.41207894417423e+001dB,-9.99550548915606e+000°)
4.84172367584082e+003	(-3.40290332132027e+001dB,-1.00248373034322e+001°)
4.85288500162103e+003	(-3.39372151187268e+001dB,-1.00542891133078e+001°)
4.86407205691444e+003	(-3.38453347930106e+001dB,-1.00838616706395e+001°)
4.87528490103368e+003	(-3.37533918681791e+001dB,-1.01135557339323e+001°)
4.88652359342816e+003	(-3.36613859737628e+001dB,-1.01433720684140e+001°)
4.89778819368428e+003	(-3.35693167366765e+001dB,-1.01733114461101e+001°)
4.90907876152585e+003	(-3.34771837811946e+001dB,-1.02033746459190e+001°)
4.92039535681433e+003	(-3.33849867289294e+001dB,-1.02335624536911e+001°)
4.93173803954917e+003	(-3.32927251988065e+001dB,-1.02638756623054e+001°)
4.94310686986817e+003	(-3.32003988070420e+001dB,-1.02943150717497e+001°)
4.95450190804772e+003	(-3.31080071671181e+001dB,-1.03248814891999e+001°)
4.96592321450317e+003	(-3.30155498897586e+001dB,-1.03555757291026e+001°)
4.97737084978917e+003	(-3.29230265829055e+001dB,-1.03863986132579e+001°)
